,item,itemLabel
1632,http://www.wikidata.org/entity/Q55784026,intellectual disability-severe speech delay-mild dysmorphism syndrome
1633,http://www.wikidata.org/entity/Q55787265,intellectual disability-short stature-hypertelorism syndrome
1634,http://www.wikidata.org/entity/Q18412811,intellectual disability-spasticity-ectrodactyly syndrome
1635,http://www.wikidata.org/entity/Q55784612,intellectual disability-strabismus syndrome
1636,http://www.wikidata.org/entity/Q25407067,interictal psychosis
1637,http://www.wikidata.org/entity/Q18671,intermittent explosive disorder
1638,http://www.wikidata.org/entity/Q2933573,internalizing and externalizing disorders
1639,http://www.wikidata.org/entity/Q17126447,internalizing disorder
1640,http://www.wikidata.org/entity/Q205972,intoxication
1641,http://www.wikidata.org/entity/Q5308896,intravenous substance abuse
1642,http://www.wikidata.org/entity/Q12391880,involuntary speech
1643,http://www.wikidata.org/entity/Q6061449,involutional melancholia
1644,http://www.wikidata.org/entity/Q60536007,iotacism
1645,http://www.wikidata.org/entity/Q3454018,irregular sleep–wake rhythm
1646,http://www.wikidata.org/entity/Q19001340,isolated explosive disorder
1647,http://www.wikidata.org/entity/Q192579,jet lag
1648,http://www.wikidata.org/entity/Q6311334,jumping to conclusions
1649,http://www.wikidata.org/entity/Q55345967,juvenile Huntington disease
1650,http://www.wikidata.org/entity/Q1728691,kappacism
1651,http://www.wikidata.org/entity/Q55782575,keratosis follicularis-dwarfism-cerebral atrophy syndrome
1652,http://www.wikidata.org/entity/Q6420625,kleptolagnia
1653,http://www.wikidata.org/entity/Q212021,kleptomania
1654,http://www.wikidata.org/entity/Q1258978,klismaphilia
1655,http://www.wikidata.org/entity/Q1080699,koro
1656,http://www.wikidata.org/entity/Q274615,kuru
1657,http://www.wikidata.org/entity/Q55345712,"kuru, susceptibility to"
1658,http://www.wikidata.org/entity/Q31195341,lachanophobia
1659,http://www.wikidata.org/entity/Q13403883,lallation
1660,http://www.wikidata.org/entity/Q538657,lambdacism
1661,http://www.wikidata.org/entity/Q997841,language delay
1662,http://www.wikidata.org/entity/Q10469820,language disorder
1663,http://www.wikidata.org/entity/Q29982064,laryngeal abductor paralysis-intellectual disability syndrome
1664,http://www.wikidata.org/entity/Q5349807,late talker
1665,http://www.wikidata.org/entity/Q55346100,late-onset ataxia with dementia
1666,http://www.wikidata.org/entity/Q2314837,late-onset schizophrenia
1667,http://www.wikidata.org/entity/Q18966343,latent schizophrenia
1668,http://www.wikidata.org/entity/Q97376257,lateral misarticulation
1669,http://www.wikidata.org/entity/Q1417676,latex and PVC fetishism
1670,http://www.wikidata.org/entity/Q1809353,laxative abuse
1671,http://www.wikidata.org/entity/Q860740,learning disability
1672,http://www.wikidata.org/entity/Q1470206,leather subculture
1673,http://www.wikidata.org/entity/Q28503346,leg fetishism
1674,http://www.wikidata.org/entity/Q55785101,leigh-like basal ganglia disease-optic atrophy-peripheral neuropathy syndrome
1675,http://www.wikidata.org/entity/Q16554457,leporiphobia
1676,http://www.wikidata.org/entity/Q55782165,lethal omphalocele-cleft palate syndrome
1677,http://www.wikidata.org/entity/Q55345816,leukoencephalopathy with brain stem and spinal cord involvement-high lactate syndrome
1678,http://www.wikidata.org/entity/Q109673442,limb apraxia
1679,http://www.wikidata.org/entity/Q2500124,lipoid proteinosis
1680,http://www.wikidata.org/entity/Q527892,lisp
1681,http://www.wikidata.org/entity/Q1544416,lissencephaly
1682,http://www.wikidata.org/entity/Q55788668,lissencephaly with cerebellar hypoplasia
1683,http://www.wikidata.org/entity/Q19707267,logoclonia
1684,http://www.wikidata.org/entity/Q6667795,logopenic progressive aphasia
1685,http://www.wikidata.org/entity/Q718263,logorrhea
1686,http://www.wikidata.org/entity/Q1340700,long-term effects of alcohol consumption
1687,http://www.wikidata.org/entity/Q6672139,long-term effects of cannabis
1688,http://www.wikidata.org/entity/Q2874240,loss aversion
1689,http://www.wikidata.org/entity/Q1472585,loss of reality
1690,http://www.wikidata.org/entity/Q25379674,low spirits
1691,http://www.wikidata.org/entity/Q28130306,low-functioning autism
1692,http://www.wikidata.org/entity/Q5984973,lutraphobia
1693,http://www.wikidata.org/entity/Q32136586,macrocephaly-autism syndrome
1694,http://www.wikidata.org/entity/Q55784953,macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome
1695,http://www.wikidata.org/entity/Q55786312,macrocephaly-short stature-paraplegia syndrome
1696,http://www.wikidata.org/entity/Q55345755,macrocephaly-spastic paraplegia-dysmorphism syndrome
1697,http://www.wikidata.org/entity/Q55784982,macrothrombocytopenia-lymphedema-developmental delay-facial dysmorphism-camptodactyly syndrome
1698,http://www.wikidata.org/entity/Q58600773,maieusiophilia
1700,http://www.wikidata.org/entity/Q42844,major depressive disorder
1701,http://www.wikidata.org/entity/Q55621848,maladjustment
1702,http://www.wikidata.org/entity/Q16039074,male anorexia
1703,http://www.wikidata.org/entity/Q55782562,male hypergonadotropic hypogonadism-intellectual disability-skeletal anomalies syndrome
1704,http://www.wikidata.org/entity/Q6743512,malignant narcissism
1705,http://www.wikidata.org/entity/Q22965506,mandibulofacial dysostosis-microcephaly syndrome
1706,http://www.wikidata.org/entity/Q185935,mania
1707,http://www.wikidata.org/entity/Q56014657,manic bipolar affective disorder
1708,http://www.wikidata.org/entity/Q18966903,manic episode
1709,http://www.wikidata.org/entity/Q1890336,mannerism
1710,http://www.wikidata.org/entity/Q55782069,marfanoid habitus-autosomal recessive intellectual disability syndrome
1711,http://www.wikidata.org/entity/Q12754745,masochism
1712,http://www.wikidata.org/entity/Q847836,mass hysteria
1713,http://www.wikidata.org/entity/Q25380026,massively multiplayer online role-playing game addiction
1714,http://www.wikidata.org/entity/Q108582207,maternal depression
1715,http://www.wikidata.org/entity/Q18389618,mechanophobia
1716,http://www.wikidata.org/entity/Q1413869,medical fetishism
1717,http://www.wikidata.org/entity/Q3141344,medical students' disease
1718,http://www.wikidata.org/entity/Q1756659,medication overuse headache
1719,http://www.wikidata.org/entity/Q102293249,mega-corpus-callosum syndrome with cerebellar hypoplasia and cortical malformations
1720,http://www.wikidata.org/entity/Q192077,melancholia
1721,http://www.wikidata.org/entity/Q13512178,melancholia
1722,http://www.wikidata.org/entity/Q3332994,melomania
1723,http://www.wikidata.org/entity/Q3072083,memory disorder
1724,http://www.wikidata.org/entity/Q1334993,memory loss during pregnancy
1725,http://www.wikidata.org/entity/Q18553279,meningovascular neurosyphilis
1726,http://www.wikidata.org/entity/Q6817363,menstrual psychosis
1727,http://www.wikidata.org/entity/Q976350,mental breakdown
1728,http://www.wikidata.org/entity/Q4340209,mental depression
1729,http://www.wikidata.org/entity/Q12135,mental disorder
1730,http://www.wikidata.org/entity/Q18966384,"mental disorder complicating pregnancy, childbirth, or the puerperium"
1731,http://www.wikidata.org/entity/Q6817451,mental disorder diagnosed in childhood
1732,http://www.wikidata.org/entity/Q16938818,mental retardation and microcephaly with pontine and cerebellar hypoplasia
1733,http://www.wikidata.org/entity/Q4183896,mental retardation in children
1734,http://www.wikidata.org/entity/Q50349624,"mental retardation, autosomal dominant 20"
1735,http://www.wikidata.org/entity/Q3306095,mentism
1736,http://www.wikidata.org/entity/Q5801867,messianic delusion
1737,http://www.wikidata.org/entity/Q55789148,metabolic disease with dementia
1738,http://www.wikidata.org/entity/Q1120682,metachromatic leukodystrophy
1739,http://www.wikidata.org/entity/Q55998666,"metachromatic leukodystrophy, juvenile form"
1740,http://www.wikidata.org/entity/Q55782086,metaphyseal dysostosis-intellectual disability-conductive deafness syndrome
1741,http://www.wikidata.org/entity/Q55785880,methimazole embryofetopathy
1742,http://www.wikidata.org/entity/Q3311991,microarousal
1743,http://www.wikidata.org/entity/Q55782298,microbrachycephaly-ptosis-cleft lip syndrome
1744,http://www.wikidata.org/entity/Q55788643,"microcephalic osteodysplastic dysplasia, Saul-Wilson type"
1745,http://www.wikidata.org/entity/Q55762664,microcephalic osteodysplastic primordial dwarfism
1746,http://www.wikidata.org/entity/Q55787615,microcephalic primordial dwarfism
1747,http://www.wikidata.org/entity/Q55787736,microcephaly-brachydactyly-kyphoscoliosis syndrome
1748,http://www.wikidata.org/entity/Q55782098,microcephaly-cardiomyopathy syndrome
1749,http://www.wikidata.org/entity/Q55784320,microcephaly-cerebellar hypoplasia-cardiac conduction defect syndrome
1750,http://www.wikidata.org/entity/Q55782102,microcephaly-cervical spine fusion anomalies syndrome
1751,http://www.wikidata.org/entity/Q55781232,microcephaly-deafness-intellectual disability syndrome
1752,http://www.wikidata.org/entity/Q55785378,microcephaly-digital anomalies-intellectual disability syndrome
1753,http://www.wikidata.org/entity/Q55782068,microcephaly-glomerulonephritis-marfanoid habitus syndrome
1754,http://www.wikidata.org/entity/Q55784578,microcephaly-intellectual disability-phalangeal and neurological anomalies syndrome
1755,http://www.wikidata.org/entity/Q55784938,microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome
1756,http://www.wikidata.org/entity/Q55786409,"microcephaly-microcornea syndrome, Seemanova type"
1757,http://www.wikidata.org/entity/Q55785687,microcephaly-polymicrogyria-corpus callosum agenesis syndrome
1758,http://www.wikidata.org/entity/Q55786384,microcephaly-seizures-intellectual disability-heart disease syndrome
1759,http://www.wikidata.org/entity/Q55788123,microcephaly-short stature-intellectual disability-facial dysmorphism syndrome
1760,http://www.wikidata.org/entity/Q111033959,microlissencephaly
1761,http://www.wikidata.org/entity/Q55782531,microphthalmia-ankyloblepharon-intellectual disability syndrome
1762,http://www.wikidata.org/entity/Q55345817,microphthalmia-brain atrophy syndrome
1763,http://www.wikidata.org/entity/Q55782525,"midface hypoplasia, hearing impairment, elliptocytosis, and nephrocalcinosis"
1764,http://www.wikidata.org/entity/Q372236,migraine aura
1765,http://www.wikidata.org/entity/Q1472703,mild cognitive impairment
1766,http://www.wikidata.org/entity/Q55015403,mild degree recurrent episode manic disorder
1767,http://www.wikidata.org/entity/Q104249451,mild intellectual disabilty
1768,http://www.wikidata.org/entity/Q56014155,mild phosphoribosylpyrophosphate synthetase superactivity
1769,http://www.wikidata.org/entity/Q18971514,mild recurrent major depression
1770,http://www.wikidata.org/entity/Q1443721,mind-blindness
1771,http://www.wikidata.org/entity/Q774111,minor depressive disorder
1772,http://www.wikidata.org/entity/Q18553688,mirror agnosia
1773,http://www.wikidata.org/entity/Q17157129,mirror-touch synesthesia
1774,http://www.wikidata.org/entity/Q23542367,mitochondrial complex I deficiency
1775,http://www.wikidata.org/entity/Q6884016,mixed affective state
1776,http://www.wikidata.org/entity/Q18967153,mixed disorder as reaction to stress
1777,http://www.wikidata.org/entity/Q53704153,mixed personality disorders
1778,http://www.wikidata.org/entity/Q6884011,mixed receptive-expressive language disorder
1779,http://www.wikidata.org/entity/Q52682143,mixed sleep apnea
1780,http://www.wikidata.org/entity/Q961726,mixed transcortical aphasia
1781,http://www.wikidata.org/entity/Q55015410,moderate degree recurrent episode manic disease
1782,http://www.wikidata.org/entity/Q12370769,moderate mental retardation
1783,http://www.wikidata.org/entity/Q18967435,moderate recurrent major depression
1784,http://www.wikidata.org/entity/Q917061,monomania
1785,http://www.wikidata.org/entity/Q188638,mood disorders
1786,http://www.wikidata.org/entity/Q955922,moral insanity
1787,http://www.wikidata.org/entity/Q2620524,moron
1788,http://www.wikidata.org/entity/Q240975,morphine dependence
1789,http://www.wikidata.org/entity/Q55784874,motor developmental delay due to 14q32.2 paternally expressed gene defect
1790,http://www.wikidata.org/entity/Q16342771,motor disorder
1791,http://www.wikidata.org/entity/Q6918200,motor speech disorder
1792,http://www.wikidata.org/entity/Q1529983,mucopolysaccharidosis II
1793,http://www.wikidata.org/entity/Q69059904,multi-infarct dementia
1794,http://www.wikidata.org/entity/Q61967976,multiple congenital anomalies-hypotonia-seizures syndrome
1795,http://www.wikidata.org/entity/Q55785288,multiple congenital anomalies/dysmorphic syndrome-intellectual disability
1796,http://www.wikidata.org/entity/Q85787138,muscle tension dysphonia
1797,http://www.wikidata.org/entity/Q2599391,muscle worship
1798,http://www.wikidata.org/entity/Q3508572,muscle-eye-brain disease
1799,http://www.wikidata.org/entity/Q55787563,muscular hypertrophy-hepatomegaly-polyhydramnios syndrome
1800,http://www.wikidata.org/entity/Q111208379,music addiction
1801,http://www.wikidata.org/entity/Q6942549,musical hallucination
1802,http://www.wikidata.org/entity/Q671776,muteness
1803,http://www.wikidata.org/entity/Q4308496,muttering delirium
1804,http://www.wikidata.org/entity/Q55786767,mycophenolate mofetil embryopathy
1805,http://www.wikidata.org/entity/Q55786537,myopathy-growth delay-intellectual disability-hypospadias syndrome
1806,http://www.wikidata.org/entity/Q1860507,myotonic dystrophy
1807,http://www.wikidata.org/entity/Q4295685,myrmecophobia
1808,http://www.wikidata.org/entity/Q4296524,mystical psychosis
1809,http://www.wikidata.org/entity/Q11495099,mātsarya
1810,http://www.wikidata.org/entity/Q1367423,nail biting
1811,http://www.wikidata.org/entity/Q15839849,nap time sleep terror
1812,http://www.wikidata.org/entity/Q1060310,narcissistic personality disorder
1813,http://www.wikidata.org/entity/Q189561,narcolepsy
1814,http://www.wikidata.org/entity/Q55788627,narcolepsy without cataplexy
1815,http://www.wikidata.org/entity/Q56026918,narcolepsy-cataplexy syndrome
1816,http://www.wikidata.org/entity/Q113364982,narcotic-related disorders
1817,http://www.wikidata.org/entity/Q1225995,nasality
1818,http://www.wikidata.org/entity/Q11776937,nationalistic megalomania
1819,http://www.wikidata.org/entity/Q6982257,navel fetishism
1820,http://www.wikidata.org/entity/Q181843,necrophilia
1821,http://www.wikidata.org/entity/Q1642611,negativism
1822,http://www.wikidata.org/entity/Q99305782,neologism
1823,http://www.wikidata.org/entity/Q6993502,neonatal abstinence syndrome
1824,http://www.wikidata.org/entity/Q55004792,nervous system alcohol-induced disorders
1825,http://www.wikidata.org/entity/Q510236,neurasthenia
1826,http://www.wikidata.org/entity/Q746781,neuroacanthocytosis
1827,http://www.wikidata.org/entity/Q111042777,neurobehavioral disorder with prenatal alcohol exposure
1828,http://www.wikidata.org/entity/Q1757359,neurocirculatory asthenia
1829,http://www.wikidata.org/entity/Q16892735,neurodegeneration with brain iron accumulation
1830,http://www.wikidata.org/entity/Q55346096,neurodegenerative disease with dementia
1831,http://www.wikidata.org/entity/Q3450985,neurodevelopmental disorder
1832,http://www.wikidata.org/entity/Q102294037,"neurodevelopmental disorder with cataracts, poor growth, and dysmorphic facies"
1833,http://www.wikidata.org/entity/Q55373612,neurodevelopmental disorder with midbrain and hindbrain malformations
1834,http://www.wikidata.org/entity/Q106488911,"neurodevelopmental disorder with movement abnormalities, abnormal gait, and autistic features"
1835,http://www.wikidata.org/entity/Q55786760,neuroectodermal-endocrine syndrome
1836,http://www.wikidata.org/entity/Q55782144,neurofaciodigitorenal syndrome
1837,http://www.wikidata.org/entity/Q4316445,neuroleptic-induced deficit syndrome
1838,http://www.wikidata.org/entity/Q18212294,neuroleptic-induced depression
1839,http://www.wikidata.org/entity/Q102104887,neuronal intermediate filament inclusion disease
1840,http://www.wikidata.org/entity/Q55345768,neuronal intranuclear inclusion disease
1841,http://www.wikidata.org/entity/Q7888578,neurosyphilis
1842,http://www.wikidata.org/entity/Q19000444,neurotic disorder
1843,http://www.wikidata.org/entity/Q10267341,neurovegetative disorder
1844,http://www.wikidata.org/entity/Q18553444,nicotine dependence
1845,http://www.wikidata.org/entity/Q3961638,nicotine withdrawal
1846,http://www.wikidata.org/entity/Q559538,night eating syndrome
1847,http://www.wikidata.org/entity/Q849736,night horror
1848,http://www.wikidata.org/entity/Q474718,night sweats
1849,http://www.wikidata.org/entity/Q318005,nocturnal enuresis
1850,http://www.wikidata.org/entity/Q1066591,nomophobia
1851,http://www.wikidata.org/entity/Q1773215,non-24-hour sleep-wake disorder
1852,http://www.wikidata.org/entity/Q55787877,non-X-linked congenital disorder of glycosylation with intellectual disability as a major feature
1853,http://www.wikidata.org/entity/Q182413,non-controlled substance abuse
1854,http://www.wikidata.org/entity/Q18965508,non-syndromic X-linked intellectual disability
1855,http://www.wikidata.org/entity/Q18553537,non-syndromic intellectual disability
1856,http://www.wikidata.org/entity/Q21097785,nonprogressive cerebellar atxia with mental retardation
1857,http://www.wikidata.org/entity/Q12391881,nonverbal  people
1858,http://www.wikidata.org/entity/Q42417308,nonverbal autism
1859,http://www.wikidata.org/entity/Q1417880,nonverbal learning disorder
1860,http://www.wikidata.org/entity/Q1712213,normal pressure hydrocephalus
1861,http://www.wikidata.org/entity/Q3123486,nose fetishism
1862,http://www.wikidata.org/entity/Q3344353,nosocomephobia
1863,http://www.wikidata.org/entity/Q3052614,nosophobia
1864,http://www.wikidata.org/entity/Q83977449,nuclear anxiety
1865,http://www.wikidata.org/entity/Q102293309,nuclear type mitochondrial complex I deficiency
1866,http://www.wikidata.org/entity/Q5439400,numerophobia
1867,http://www.wikidata.org/entity/Q1436099,nymphomania
1868,http://www.wikidata.org/entity/Q447482,object sexuality
1869,http://www.wikidata.org/entity/Q6048309,obsession
1870,http://www.wikidata.org/entity/Q13779009,obsessive love
1871,http://www.wikidata.org/entity/Q178190,obsessive-compulsive disorder
1872,http://www.wikidata.org/entity/Q231578,obsessive-compulsive personality disorder
1873,http://www.wikidata.org/entity/Q8778538,obsessive–compulsive spectrum
1874,http://www.wikidata.org/entity/Q18967584,obsolete disorganized type schizophrenia chronic state
1875,http://www.wikidata.org/entity/Q16606552,obstructive sleep apnea
1876,http://www.wikidata.org/entity/Q55784187,occipital pachygyria and polymicrogyria
1877,http://www.wikidata.org/entity/Q1200839,oculocerebrorenal syndrome
1878,http://www.wikidata.org/entity/Q8015448,oculophilia
1879,http://www.wikidata.org/entity/Q55782159,oculorenocerebellar syndrome
1880,http://www.wikidata.org/entity/Q1939091,olfactophilia
1881,http://www.wikidata.org/entity/Q4386741,olfactory reference syndrome
1882,http://www.wikidata.org/entity/Q11797958,oligologia
1883,http://www.wikidata.org/entity/Q10350580,ombrophobia
1884,http://www.wikidata.org/entity/Q55781473,"omphalocele syndrome, Shprintzen-Goldberg type"
1885,http://www.wikidata.org/entity/Q48638973,oneirism
1886,http://www.wikidata.org/entity/Q1544517,oneiroid syndrome
1887,http://www.wikidata.org/entity/Q1419434,oneirophrenia
1888,http://www.wikidata.org/entity/Q606624,oniomania
1889,http://www.wikidata.org/entity/Q596505,ophidiophobia
1890,http://www.wikidata.org/entity/Q55781307,ophthalmoplegia-intellectual disability-lingua scrotalis syndrome
1891,http://www.wikidata.org/entity/Q18555117,opiate dependence
1892,http://www.wikidata.org/entity/Q61861225,opioid induced endocrinopathy
1893,http://www.wikidata.org/entity/Q17154378,opioid overdose
1894,http://www.wikidata.org/entity/Q1639178,opioid use disorder
1895,http://www.wikidata.org/entity/Q2026920,opioid withdrawal syndrome
1896,http://www.wikidata.org/entity/Q67085655,opioid-related disorders
1897,http://www.wikidata.org/entity/Q102245543,opium addiction
1898,http://www.wikidata.org/entity/Q48968805,oppai slash
1899,http://www.wikidata.org/entity/Q1328833,oppositional defiant disorder
1900,http://www.wikidata.org/entity/Q55784781,optic atrophy-intellectual disability syndrome
1901,http://www.wikidata.org/entity/Q10611039,oral galvanism
1902,http://www.wikidata.org/entity/Q113360747,oral substance abuse
1903,http://www.wikidata.org/entity/Q2030018,organ neurosis
1904,http://www.wikidata.org/entity/Q2870714,organic anxiety disorder
1905,http://www.wikidata.org/entity/Q360341,organic brain syndrome
1906,http://www.wikidata.org/entity/Q10687207,organic or symptomatic mental disorder
1907,http://www.wikidata.org/entity/Q3449191,organic personality disorder
1908,http://www.wikidata.org/entity/Q2172144,organic psychosis
1909,http://www.wikidata.org/entity/Q7458756,orgasmic anhedonia
1910,http://www.wikidata.org/entity/Q10611388,orgasmic dysfunction
1911,http://www.wikidata.org/entity/Q3043161,ornithine carbamoyltransferase deficiency
1912,http://www.wikidata.org/entity/Q619261,ornithophobia
1913,http://www.wikidata.org/entity/Q2858959,orofacial apraxia
1914,http://www.wikidata.org/entity/Q3508783,oral-facial-digital syndrome
1915,http://www.wikidata.org/entity/Q1334368,orthorexia nervosa
1916,http://www.wikidata.org/entity/Q55788500,ossification anomalies-psychomotor developmental delay syndrome
1917,http://www.wikidata.org/entity/Q55782182,osteopenia-intellectual disability-sparse hair syndrome
1918,http://www.wikidata.org/entity/Q55788743,osteopenia-myopia-hearing loss-intellectual disability-facial dysmorphism syndrome
1919,http://www.wikidata.org/entity/Q32136402,osteoporosis-pseudoglioma syndrome
1920,http://www.wikidata.org/entity/Q28402671,ostraconophobia
1921,http://www.wikidata.org/entity/Q9385429,overactive disorder associated with mental retardation and stereotyped movements
1922,http://www.wikidata.org/entity/Q18385717,overgeneral autobiographical memory
1923,http://www.wikidata.org/entity/Q55782834,pachygyria-intellectual disability-epilepsy syndrome
1924,http://www.wikidata.org/entity/Q3288182,pagophagia
1925,http://www.wikidata.org/entity/Q2868696,pain agnosia
1926,http://www.wikidata.org/entity/Q3297888,pain disorder
1927,http://www.wikidata.org/entity/Q55784977,palatal anomalies-widely spaced teeth-facial dysmorphism-developmental delay syndrome
1928,http://www.wikidata.org/entity/Q696490,panic attack
1929,http://www.wikidata.org/entity/Q741713,panic disorder
1930,http://www.wikidata.org/entity/Q1436162,pantothenate kinase-associated neurodegeneration
1931,http://www.wikidata.org/entity/Q25448996,paradoxical vocal cord motion disorder
1932,http://www.wikidata.org/entity/Q7134645,paragrammatism
1933,http://www.wikidata.org/entity/Q2051550,paralexia
1934,http://www.wikidata.org/entity/Q16580457,paralogical thinking
1935,http://www.wikidata.org/entity/Q1229994,paranoia
1936,http://www.wikidata.org/entity/Q4344979,paranoiac syndrome
1937,http://www.wikidata.org/entity/Q57756307,paranoial delusion
1938,http://www.wikidata.org/entity/Q28914244,paranoial schizophrenia
1939,http://www.wikidata.org/entity/Q3043347,paranoid delusion
1940,http://www.wikidata.org/entity/Q747735,paranoid personality disorder
1941,http://www.wikidata.org/entity/Q3043345,paranoid psychosis
1942,http://www.wikidata.org/entity/Q2606101,paranoid schizophrenia
1943,http://www.wikidata.org/entity/Q55011952,paranoid state
1944,http://www.wikidata.org/entity/Q4344975,paranoid syndrome
1945,http://www.wikidata.org/entity/Q55011886,paranoid type schizophrenia chronic state with acute exacerbation
1946,http://www.wikidata.org/entity/Q55011547,paranoid type schizophrenia in remission
1947,http://www.wikidata.org/entity/Q55011557,paranoid type schizophrenia subchronic state with acute exacerbation
1948,http://www.wikidata.org/entity/Q512942,paraphasia
1949,http://www.wikidata.org/entity/Q178059,paraphilia
1950,http://www.wikidata.org/entity/Q181757,paraphilic infantilism
1951,http://www.wikidata.org/entity/Q2476251,paraphrenia
1952,http://www.wikidata.org/entity/Q55782585,paraplegia-intellectual disability-hyperkeratosis syndrome
1953,http://www.wikidata.org/entity/Q559869,parasomnia
1954,http://www.wikidata.org/entity/Q2051906,parathymia
1955,http://www.wikidata.org/entity/Q18553278,parenchymatous neurosyphilis
1956,http://www.wikidata.org/entity/Q104603192,parental mental illness
1957,http://www.wikidata.org/entity/Q55346006,parkinsonism due to ATP13A2 deficiency
1958,http://www.wikidata.org/entity/Q3366838,partialism
1959,http://www.wikidata.org/entity/Q1335831,paruresis
1960,http://www.wikidata.org/entity/Q28823477,passive–aggressive personality disorder
1961,http://www.wikidata.org/entity/Q55786422,paternal 14q32.2 hypomethylation syndrome
1962,http://www.wikidata.org/entity/Q55786420,paternal 14q32.2 microdeletion syndrome
1963,http://www.wikidata.org/entity/Q748309,pathological gambling
1964,http://www.wikidata.org/entity/Q4346962,pathological intoxication
1965,http://www.wikidata.org/entity/Q370098,pathological lying
1966,http://www.wikidata.org/entity/Q3373897,pecattiphilia
1967,http://www.wikidata.org/entity/Q8388,pedophilia
1968,http://www.wikidata.org/entity/Q98138044,penile dysmorphic disorder
1969,http://www.wikidata.org/entity/Q3458171,penis-shrinker
1970,http://www.wikidata.org/entity/Q6159040,perception of English /r/ and /l/ by Japanese speakers
1971,http://www.wikidata.org/entity/Q20494879,performance anxiety
1972,http://www.wikidata.org/entity/Q13038909,periodic limb movement disorder
1973,http://www.wikidata.org/entity/Q1707008,perionychophagia
1975,http://www.wikidata.org/entity/Q1132536,persecutory delusion
1976,http://www.wikidata.org/entity/Q1499171,perseveration
1977,http://www.wikidata.org/entity/Q55014084,persistent disorder of initiating or maintaining sleep
1978,http://www.wikidata.org/entity/Q55014074,persistent disorder of initiating or maintaining wakefulness
1979,http://www.wikidata.org/entity/Q3525894,personality changes
1980,http://www.wikidata.org/entity/Q430947,personality development disorder
1981,http://www.wikidata.org/entity/Q270673,personality disorder
1982,http://www.wikidata.org/entity/Q2540067,personality disorder not otherwise specified
1983,http://www.wikidata.org/entity/Q6691991,pervasive developmental disorder
1984,http://www.wikidata.org/entity/Q7171237,pervasive refusal syndrome
1985,http://www.wikidata.org/entity/Q22162415,phallophobia
1986,http://www.wikidata.org/entity/Q55785878,phenobarbital embryopathy
1987,http://www.wikidata.org/entity/Q175854,phobia
1988,http://www.wikidata.org/entity/Q1688222,phonagnosia
1989,http://www.wikidata.org/entity/Q10497677,phonasthenia
1990,http://www.wikidata.org/entity/Q7187290,phonological dyslexia
1991,http://www.wikidata.org/entity/Q55782468,phosphoribosylpyrophosphate synthetase superactivity
1992,http://www.wikidata.org/entity/Q66296097,physiological sexual dysfunction
1993,http://www.wikidata.org/entity/Q1134891,pica
1994,http://www.wikidata.org/entity/Q1152737,piquerism
1995,http://www.wikidata.org/entity/Q1639827,poly drug use
1996,http://www.wikidata.org/entity/Q55784852,polyendocrine-polyneuropathy syndrome
1997,http://www.wikidata.org/entity/Q55783974,polymicrogyria with optic nerve hypoplasia
1998,http://www.wikidata.org/entity/Q55787018,polymicrogyria-turricephaly-hypogenitalism syndrome
1999,http://www.wikidata.org/entity/Q653267,polyphagia
2000,http://www.wikidata.org/entity/Q102186530,poor enunciation
2001,http://www.wikidata.org/entity/Q1319971,pornography addiction
2002,http://www.wikidata.org/entity/Q18413651,post ICU amnesia
2003,http://www.wikidata.org/entity/Q1069589,post-chemotherapy cognitive impairment
2004,http://www.wikidata.org/entity/Q2581333,post-concussion syndrome
2005,http://www.wikidata.org/entity/Q3208285,post-schizophrenic depression
2006,http://www.wikidata.org/entity/Q2106329,post-traumatic embitterment disorder
2007,http://www.wikidata.org/entity/Q3664169,post-traumatic headache
2008,http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder
2009,http://www.wikidata.org/entity/Q3508787,postencephalitic Parkinson disease
2010,http://www.wikidata.org/entity/Q2357690,postencephalitic syndrome
2011,http://www.wikidata.org/entity/Q55345797,posterior column ataxia-retinitis pigmentosa syndrome
2012,http://www.wikidata.org/entity/Q56298078,posterior fossa syndrome
2013,http://www.wikidata.org/entity/Q30913551,postictal psychosis
2014,http://www.wikidata.org/entity/Q55345893,postnatal microcephaly-infantile hypotonia-spastic diplegia-dysarthria-intellectual disability syndrome
2015,http://www.wikidata.org/entity/Q956181,postoperative cognitive dysfunction
2016,http://www.wikidata.org/entity/Q935129,postpartum depression
2017,http://www.wikidata.org/entity/Q2339132,postpartum psychosis
2018,http://www.wikidata.org/entity/Q1246099,posttraumatic stress disorder in children and teens
2019,http://www.wikidata.org/entity/Q7235099,potomania
2020,http://www.wikidata.org/entity/Q55787017,preaxial polydactyly-colobomata-intellectual disability syndrome
2021,http://www.wikidata.org/entity/Q55011592,predominant disturbance of consciousness
2022,http://www.wikidata.org/entity/Q55014429,predominant disturbance of emotions
2023,http://www.wikidata.org/entity/Q7239873,pregaming
2024,http://www.wikidata.org/entity/Q2108373,pregorexia
2025,http://www.wikidata.org/entity/Q319312,premature ejaculation
2026,http://www.wikidata.org/entity/Q2728811,premenstrual dysphoric disorder
2027,http://www.wikidata.org/entity/Q7240522,prenatal cocaine exposure
2028,http://www.wikidata.org/entity/Q10638540,prepsychosis
2029,http://www.wikidata.org/entity/Q7240713,presbylarynx
