	url	name	generic_name	brand_names	drug_classes	description	warnings	related_drugs
136	https://www.drugs.com/mtm/phenobarbital.html	Phenobarbital	phenobarbital	Solfoton, Luminal	Barbiturate anticonvulsants, Barbiturates	Phenobarbital is a barbiturate (bar-BIT-chur-ate). Phenobarbital slows the activity of your brain and nervous system. Phenobarbital is used to treat or prevent seizures. Phenobarbital is also used short-term as a sedative to help you relax. Phenobarbital may also be used for purposes not listed in this medication guide.	You should not use phenobarbital if you have severe liver disease, severe asthma or COPD, a personal or family history of porphyria, or a history of addiction to drugs similar to phenobarbital.	trazodone, hydroxyzine, lorazepam, diazepam, topiramate, fentanyl, promethazine
137	https://www.drugs.com/mtm/triazolam.html	Triazolam	triazolam	Halcion	Benzodiazepines	Triazolam is a benzodiazepine (ben-zoe-dye-AZE-eh-peen) that is used short term (7 to 10 days) to treat insomnia (trouble falling or staying asleep). Triazolam may also be used for purposes not listed in this medication guide.	Triazolam can slow or stop your breathing, especially if you have recently used an opioid medication or alcohol. MISUSE OF  triazolam CAN CAUSE ADDICTION, OVERDOSE, OR DEATH. Keep this medicine where others cannot get to it. Do not stop using triazolam without asking your doctor. You may have life-threatening withdrawal symptoms if you stop using the medicine suddenly after long-term use. Some withdrawal symptoms may last up to 12 months or longer. Get medical help right away if you stop using triazolam and have symptoms such as: unusual muscle movements, being more active or talkative, sudden and severe changes in mood or behavior, confusion, hallucinations, seizures, or thoughts about suicide. Tell your doctor about all your other medicines. Some drugs should not be used with triazolam.	
138	https://www.drugs.com/mtm/trifluoperazine.html	Trifluoperazine	trifluoperazine	Stelazine	Phenothiazine antipsychotics	Trifluoperazine is a phenothiazine (FEEN-oh-THYE-a-zeen) antipsychotic medicine that is used to treat anxiety or schizophrenia. Trifluoperazine may also be used for purposes not listed in this medication guide.	You should not use trifluoperazine if you have bone marrow suppression, liver disease, a blood cell disorder, or if you have drowsiness, slow breathing, weak pulse, or decreased alertness (such as after drinking alcohol or taking medicines that make you sleepy). Trifluoperazine is not approved for use in older adults with dementia-related psychosis.	
139	https://www.drugs.com/mtm/trimipramine.html	Trimipramine	trimipramine	Surmontil	Tricyclic antidepressants	Trimipramine is a tricyclic antidepressant that is used to treat symptoms of depression. Trimipramine may also be used for purposes not listed in this medication guide.	You should not take trimipramine if you recently had a heart attack. Do not use trimipramine if you have used an MAO inhibitor in the past 14 days, such as isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, or tranylcypromine. Some young people have thoughts about suicide when first taking an antidepressant. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor.	
140	https://www.drugs.com/mtm/valproic-acid.html	Valproic acid	valproic acid (oral/injection)	Depakene, Valproate Sodium, Depacon, Stavzor	Fatty acid derivative anticonvulsants	Valproic acid is used to treat various types of seizure disorders. Valproic acid is sometimes used together with other seizure medications. Valproic acid is also used to treat manic episodes related to bipolar disorder (manic depression), and to prevent migraine headaches. Valproic acid may also be used for purposes not listed in this medication guide.	Valproic acid can cause liver failure that may be fatal, especially in children under age 2 and in people with liver problems caused by certain genetic disorders. You should not use valproic acid if you have liver disease, a urea cycle disorder, or a genetic disorder such as Alpers' disease or Alpers-Huttenlocher syndrome. Do not start or stop taking  valproic acid during pregnancy without your doctor's advice. This medicine may harm an unborn baby or cause birth defects, but having a seizure during pregnancy could harm both mother and baby. Do not use valproic acid to prevent migraine headaches if you are pregnant. Call your doctor at once if the person taking this medicine has signs of liver or pancreas problems, such as: loss of appetite, upper stomach pain (that may spread to your back), ongoing nausea or vomiting, dark urine, swelling in the face, or jaundice (yellowing of the skin or eyes). Do not stop using valproic acid without your doctor's advice. Stopping suddenly may cause a serious, life-threatening type of seizure.	
141	https://www.drugs.com/mtm/prochlorperazine-oral-injection.html	Prochlorperazine (oral/injection)	prochlorperazine (oral/injection)		Phenothiazine antiemetics, Phenothiazine antipsychotics	Prochlorperazine is a phenothiazine (FEEN-oh-THYE-a-zeen) antipsychotic medicine that is used to treat anxiety or schizophrenia. Prochlorperazine is also used to control severe nausea and vomiting. Prochlorperazine may also be used for purposes not listed in this medication guide.	You should not use prochlorperazine if you have recently used alcohol, sedatives, tranquilizers, or narcotic medications. Prochlorperazine is not approved for use by anyone younger than 2 years old or weighing less than 20 pounds. Do not give  prochlorperazine to a child before or after a surgery. Prochlorperazine is not approved for use in older adults with dementia-related psychosis. Call your doctor at once if you have uncontrollable movements of your eyes, lips, tongue, face, arms, or legs. These could be early signs of dangerous side effects.	escitalopram, alprazolam, duloxetine, Lexapro, hydroxyzine, lorazepam, ondansetron
142	https://www.drugs.com/venlafaxine.html	Venlafaxine	venlafaxine	Effexor XR, Effexor	Serotonin-norepinephrine reuptake inhibitors	Venlafaxine is an antidepressant belonging to a group of drugs called selective serotonin and norepinephrine reuptake inhibitors (SSNRIs). Venlafaxine affects chemicals in the brain that may be unbalanced in people with depression. Venlafaxine is a prescription medicine used to treat major depressive disorder, anxiety, and panic disorder.	You should not take venlafaxine if you have uncontrolled narrow-angle glaucoma. Do not use venlafaxine within 7 days before or 14 days after you have used an MAO inhibitor, such as isocarboxazid, linezolid, methylene blue injection, phenelzine, or tranylcypromine. Some young people have thoughts about suicide when first taking an antidepressant. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor, such as: mood or behavioral changes, anxiety, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), more depressed, or have thoughts about suicide or hurting yourself. Do not stop using venlafaxine without first talking to your doctor. Do not give this medicine to anyone younger than 18 years old without the advice of a doctor. Venlafaxine is not FDA approved for use in children.	trazodone, sertraline, escitalopram, fluoxetine, alprazolam, duloxetine, Lexapro
143	https://www.drugs.com/mtm/vilazodone.html	Vilazodone	vilazodone	Viibryd, Viibryd Starter	Miscellaneous antidepressants	Vilazodone is an antidepressant that is used to treat major depressive disorder (MDD). Vilazodone may also be used for purposes not listed in this medication guide.	Some young people have thoughts about suicide when first taking an antidepressant. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor. Vilazodone is not approved for use by anyone younger than 18 years old. Do not stop using vilazodone without first asking your doctor.	trazodone, sertraline, Lexapro, citalopram, Zoloft, Cymbalta, Prozac
144	https://www.drugs.com/mtm/vortioxetine.html	Vortioxetine	vortioxetine	Trintellix, Brintellix, Brintellix (vortioxetine)	Miscellaneous antidepressants	Vortioxetine is an antidepressant that is used to treat major depressive disorder in adults. Vortioxetine may also be used for purposes not listed in this medication guide.	Some young people have thoughts about suicide when first taking an antidepressant. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor.	
145	https://www.drugs.com/mtm/yohimbine.html	yohimbine	yohimbine	"Erex, Testomar, Yocon, Yohimar, Yohimbe, Yohimex, Yoman, Actibine, Dayto-Himbin, Yovital, Aphrodyne, Mederek, Thybine"	Impotence agents	Yohimbine increases the amount of blood that is allowed to flow into the penis and prevents blood from flowing out of the penis. It can cause an erection. Yohimbine is used to treat and diagnose some types of impotence. Yohimbine may also be used for purposes other than those listed in this product guide.		
146	https://www.drugs.com/mtm/zaleplon.html	Zaleplon	zaleplon	Sonata	Miscellaneous anxiolytics, sedatives and hypnotics	Zaleplon is a sedative that is used to treat insomnia.  zaleplon causes relaxation to help you fall asleep and stay asleep. Zaleplon may also be used for purposes not listed in this medication guide.	Some people using this medicine have engaged in activity while not fully awake and later had no memory of it. If this happens to you, stop taking zaleplon and call your doctor right away. Serious injury or death could occur if you walk or drive while you are not fully awake.	
147	https://www.drugs.com/mtm/ziprasidone.html	Ziprasidone	ziprasidone (oral/injection)	Geodon	Atypical antipsychotics	Ziprasidone is an antipsychotic medicine. Ziprasidone oral is used to treat schizophrenia and the manic symptoms of bipolar disorder (manic depression). Ziprasidone injection is used to quickly treat agitation in people with schizophrenia. Ziprasidone may also be used for purposes not listed in this medication guide.	You should not use  ziprasidone if you have a heart rhythm disorder, long QT syndrome, uncontrolled heart failure, or if you have recently had a heart attack. Tell your doctor about all your current medicines and any you start or stop using. Many drugs can interact, and some drugs should not be used together. Stop taking ziprasidone and call your doctor right away if you have sudden dizziness, fast or pounding heartbeats, fluttering in your chest, shortness of breath, or a new or worsening skin rash with fever, or swollen glands. Ziprasidone is not approved for use in older adults with dementia-related psychosis.	Latuda, fluoxetine, venlafaxine, quetiapine, lamotrigine, Abilify, Prozac
148	https://www.drugs.com/zolpidem.html	Zolpidem	zolpidem	Ambien, Ambien CR, Edluar, Intermezzo, Zolpimist	Miscellaneous anxiolytics, sedatives and hypnotics	Zolpidem is a sedative, also called a hypnotic. It affects chemicals in the brain that may be unbalanced in people with sleep problems (insomnia). Zolpidem is used to treat insomnia. The immediate-release forms are Ambien, Intermezzo, Edluar, and Zolpimist, which are used to help you fall asleep. The extended-release form of zolpidem is Ambien CR which has a first layer that dissolves quickly to help you fall asleep, and a second layer that dissolves slowly to help you stay asleep. Ambien, Edluar, and Zolpimist are used to help you fall asleep when you first go to bed. Intermezzo, is used to help you fall back to sleep if you wake up in the middle of the night and then have trouble sleeping. Your doctor will determine which form of zolpidem is best for you.	Zolpidem may cause a severe allergic reaction. Stop taking zolpidem and get emergency medical help if you have any of these signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat. Do not share this medication with another person, even if they have the same symptoms you have. The recommended doses of zolpidem are not the same in men and women, and this drug is not approved for use in children. Misuse of this medication can result in dangerous side effects. Zolpidem may impair your thinking or reactions. You may still feel sleepy the morning after taking this medicine, especially if you take the extended-release tablet, or if you are a woman. Wait at least 4 hours or until you are fully awake before you do anything that requires you to be awake and alert. Never take this medicine in larger amounts or for longer than prescribed. Do not take zolpidem if you have consumed alcohol during the day or just before bed.	
149	https://www.drugs.com/belsomra.html	Belsomra			Miscellaneous anxiolytics, sedatives and hypnotics	Belsomra is a sleep medicine that helps regulate your sleep and wake cycle. Belsomra is used to treat insomnia (trouble falling asleep or staying asleep). Belsomra may also be used for purposes not listed in this medication guide.	Do not take more Belsomra than your doctor has prescribed. You should not use Belsomra if you have narcolepsy. Take Belsomra 30 minutes before bedtime. Never take this medicine if you do not have 7 hours to sleep before being active again. Some people using this medicine have engaged in activity while not fully awake and later had no memory of it. If this happens to you, call your doctor right away.	
150	https://www.drugs.com/mtm/vardenafil.html	Vardenafil	vardenafil	Levitra, Staxyn	Impotence agents	Vardenafil relaxes muscles of the blood vessels and increases blood flow to particular areas of the body. Vardenafil is used to treat erectile dysfunction (impotence). Vardenafil may also be used for purposes not listed in this medication guide.	"Some medicines can cause unwanted or dangerous effects when used with vardenafil. Tell your doctor about all your medicines, especially riociguat (Adempas). Do not take vardenafil if you are also using a nitrate drug for chest pain or heart problems, including nitroglycerin, isosorbide dinitrate, isosorbide mononitrate, and some recreational drugs such as ""poppers"". Taking vardenafil with a nitrate medicine can cause a sudden and serious decrease in blood pressure. Contact your doctor or seek emergency medical attention if your erection is painful or lasts longer than 4 hours. A prolonged erection (priapism) can damage the penis. Stop using vardenafil and get emergency medical help if you have sudden vision loss."	
151	https://www.drugs.com/mtm/tranylcypromine.html	Tranylcypromine	tranylcypromine	Parnate	Monoamine oxidase inhibitors	Tranylcypromine is a monoamine oxidase inhibitor (MAOI) that works by increasing the levels of certain chemicals in the brain. Tranylcypromine is used to treat major depressive episodes in adults when other medicines have not been effective. Tranylcypromine may also be used for purposes not listed in this medication guide.	Some young people have thoughts about suicide when first taking an antidepressant. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor. There are many other drugs, foods, and beverages that can cause serious medical problems if you take them together with tranylcypromine. Tell your doctor about all your current medicines and any you start or stop using. Avoid drinking alcohol, and learn about the foods you should avoid. Eating foods that contain a lot of tyramine while taking tranylcypromine can cause dangerously high blood pressure. Symptoms include a sudden and severe headache, nausea, vomiting, fever, cold sweat, dilated pupils, light sensitivity, fast or pounding heartbeats, neck stiffness, weakness, or problems with vision or speech.	
152	https://www.drugs.com/npp/vinpocetine.html	Vinpocetine				Vinpocetine is used to enhance memory and increase brain metabolism. It has also been used for ischemia and reperfusion injury, and is considered a neuroprotective agent. However, there are few robust clinical studies to support the use of vinpocetine in stroke, dementia, or other diseases of the CNS.		
