mod_id,modality,person_id
3,Family,799
1,Couples,800
2,Individuals,800
3,Family,800
1,Couples,801
2,Individuals,801
1,Couples,802
2,Individuals,802
3,Family,802
1,Couples,803
2,Individuals,803
3,Family,803
1,Couples,804
2,Individuals,804
3,Family,804
2,Individuals,805
2,Individuals,806
3,Family,806
1,Couples,807
2,Individuals,807
3,Family,807
1,Couples,808
2,Individuals,808
3,Family,808
1,Couples,809
2,Individuals,809
1,Couples,810
2,Individuals,810
3,Family,810
1,Couples,811
2,Individuals,811
2,Individuals,812
1,Couples,813
2,Individuals,813
3,Family,813
2,Individuals,816
2,Individuals,817
2,Individuals,818
2,Individuals,819
0,Group,820
1,Couples,820
2,Individuals,820
1,Couples,821
2,Individuals,821
3,Family,821
1,Couples,822
2,Individuals,822
3,Family,822
1,Couples,823
2,Individuals,823
3,Family,823
2,Individuals,824
1,Couples,825
2,Individuals,825
3,Family,825
0,Group,826
2,Individuals,826
3,Family,826
0,Group,827
1,Couples,827
2,Individuals,827
1,Couples,828
2,Individuals,828
3,Family,828
0,Group,829
1,Couples,829
2,Individuals,829
2,Individuals,830
1,Couples,831
2,Individuals,831
3,Family,831
1,Couples,832
2,Individuals,832
3,Family,832
1,Couples,833
2,Individuals,833
3,Family,833
1,Couples,834
2,Individuals,834
2,Individuals,835
0,Group,836
1,Couples,836
2,Individuals,836
0,Group,837
1,Couples,837
2,Individuals,837
0,Group,838
2,Individuals,838
0,Group,839
2,Individuals,839
3,Family,839
1,Couples,840
2,Individuals,840
3,Family,840
2,Individuals,841
1,Couples,842
2,Individuals,842
3,Family,842
2,Individuals,843
1,Couples,844
2,Individuals,844
3,Family,844
2,Individuals,845
3,Family,845
1,Couples,846
2,Individuals,846
2,Individuals,847
2,Individuals,848
2,Individuals,849
0,Group,850
1,Couples,850
2,Individuals,850
1,Couples,851
2,Individuals,851
0,Group,852
2,Individuals,852
1,Couples,853
2,Individuals,853
3,Family,853
1,Couples,854
2,Individuals,855
3,Family,855
1,Couples,856
2,Individuals,856
3,Family,856
0,Group,857
2,Individuals,857
0,Group,858
2,Individuals,858
0,Group,859
2,Individuals,859
3,Family,859
2,Individuals,860
2,Individuals,861
2,Individuals,862
1,Couples,863
2,Individuals,863
3,Family,863
2,Individuals,865
1,Couples,866
2,Individuals,866
1,Couples,867
2,Individuals,867
3,Family,867
1,Couples,868
2,Individuals,868
3,Family,868
1,Couples,869
2,Individuals,869
3,Family,869
2,Individuals,870
2,Individuals,872
2,Individuals,873
1,Couples,874
2,Individuals,874
3,Family,874
1,Couples,875
2,Individuals,875
3,Family,875
2,Individuals,876
3,Family,876
2,Individuals,877
1,Couples,878
2,Individuals,878
3,Family,878
1,Couples,879
2,Individuals,879
2,Individuals,880
1,Couples,881
2,Individuals,881
3,Family,881
1,Couples,882
2,Individuals,882
3,Family,882
0,Group,883
2,Individuals,883
3,Family,883
1,Couples,885
2,Individuals,885
1,Couples,886
2,Individuals,886
3,Family,886
1,Couples,887
2,Individuals,887
1,Couples,888
2,Individuals,888
3,Family,888
2,Individuals,889
0,Group,890
1,Couples,890
2,Individuals,890
1,Couples,892
2,Individuals,892
3,Family,892
2,Individuals,893
0,Group,894
1,Couples,894
2,Individuals,894
1,Couples,895
2,Individuals,895
2,Individuals,896
2,Individuals,898
2,Individuals,899
1,Couples,900
2,Individuals,900
3,Family,900
0,Group,901
1,Couples,901
2,Individuals,901
1,Couples,902
2,Individuals,902
3,Family,902
2,Individuals,903
2,Individuals,904
3,Family,904
1,Couples,905
2,Individuals,905
2,Individuals,906
3,Family,906
2,Individuals,907
3,Family,907
2,Individuals,908
1,Couples,909
2,Individuals,909
3,Family,909
2,Individuals,910
1,Couples,911
2,Individuals,911
3,Family,911
1,Couples,912
2,Individuals,912
3,Family,912
1,Couples,914
2,Individuals,914
1,Couples,916
2,Individuals,916
3,Family,916
0,Group,917
2,Individuals,917
3,Family,917
2,Individuals,919
3,Family,919
1,Couples,920
2,Individuals,920
3,Family,920
1,Couples,921
2,Individuals,921
3,Family,921
0,Group,922
2,Individuals,922
3,Family,922
1,Couples,923
2,Individuals,923
2,Individuals,924
3,Family,924
1,Couples,925
2,Individuals,925
0,Group,926
1,Couples,926
2,Individuals,926
1,Couples,928
2,Individuals,928
0,Group,929
2,Individuals,929
3,Family,929
1,Couples,930
2,Individuals,930
0,Group,931
1,Couples,931
2,Individuals,931
1,Couples,932
2,Individuals,932
0,Group,933
2,Individuals,933
1,Couples,935
2,Individuals,935
3,Family,935
2,Individuals,936
2,Individuals,937
1,Couples,939
2,Individuals,939
3,Family,939
0,Group,940
1,Couples,940
2,Individuals,940
2,Individuals,941
2,Individuals,942
2,Individuals,943
1,Couples,944
2,Individuals,944
3,Family,944
2,Individuals,945
1,Couples,946
2,Individuals,946
3,Family,946
1,Couples,947
2,Individuals,947
3,Family,947
0,Group,948
2,Individuals,948
1,Couples,949
2,Individuals,949
3,Family,949
2,Individuals,950
1,Couples,951
2,Individuals,951
3,Family,951
2,Individuals,952
2,Individuals,953
1,Couples,954
2,Individuals,954
3,Family,954
2,Individuals,955
2,Individuals,956
2,Individuals,957
1,Couples,958
2,Individuals,958
3,Family,958
2,Individuals,959
1,Couples,960
2,Individuals,960
3,Family,960
1,Couples,961
2,Individuals,961
0,Group,962
2,Individuals,962
3,Family,962
2,Individuals,963
1,Couples,964
2,Individuals,964
3,Family,964
2,Individuals,965
1,Couples,966
2,Individuals,966
3,Family,966
1,Couples,967
2,Individuals,967
2,Individuals,969
0,Group,970
2,Individuals,970
1,Couples,971
2,Individuals,971
3,Family,971
2,Individuals,972
0,Group,973
1,Couples,973
2,Individuals,973
1,Couples,974
2,Individuals,974
1,Couples,975
2,Individuals,975
1,Couples,976
2,Individuals,976
3,Family,976
1,Couples,978
2,Individuals,978
3,Family,978
1,Couples,979
2,Individuals,979
3,Family,979
2,Individuals,980
3,Family,980
0,Group,981
1,Couples,981
2,Individuals,981
1,Couples,982
2,Individuals,982
3,Family,982
1,Couples,983
2,Individuals,983
3,Family,983
0,Group,984
1,Couples,984
2,Individuals,984
1,Couples,985
2,Individuals,985
3,Family,985
0,Group,986
2,Individuals,986
2,Individuals,988
1,Couples,989
2,Individuals,989
3,Family,989
1,Couples,990
2,Individuals,990
3,Family,990
2,Individuals,991
0,Group,992
1,Couples,992
2,Individuals,992
0,Group,993
2,Individuals,993
3,Family,993
1,Couples,994
2,Individuals,994
3,Family,994
1,Couples,995
2,Individuals,995
2,Individuals,996
1,Couples,997
2,Individuals,997
3,Family,997
0,Group,998
1,Couples,998
2,Individuals,998
1,Couples,999
2,Individuals,999
3,Family,999
2,Individuals,1000
3,Family,1000
2,Individuals,1001
0,Group,1002
1,Couples,1002
2,Individuals,1002
2,Individuals,1003
3,Family,1003
1,Couples,1004
2,Individuals,1004
3,Family,1004
1,Couples,1005
2,Individuals,1005
3,Family,1005
0,Group,1006
2,Individuals,1006
0,Group,1007
2,Individuals,1007
0,Group,1008
2,Individuals,1008
1,Couples,1009
2,Individuals,1009
3,Family,1009
2,Individuals,1011
1,Couples,1012
2,Individuals,1012
3,Family,1012
0,Group,1013
2,Individuals,1013
3,Family,1013
2,Individuals,1014
1,Couples,1015
2,Individuals,1015
3,Family,1015
1,Couples,1016
2,Individuals,1016
3,Family,1016
2,Individuals,1017
2,Individuals,1018
1,Couples,1019
2,Individuals,1019
1,Couples,1020
2,Individuals,1020
3,Family,1020
2,Individuals,1021
1,Couples,1022
2,Individuals,1022
3,Family,1022
2,Individuals,1023
3,Family,1023
1,Couples,1024
2,Individuals,1024
3,Family,1024
1,Couples,1025
2,Individuals,1025
3,Family,1025
1,Couples,1026
2,Individuals,1026
3,Family,1026
2,Individuals,1027
1,Couples,1028
2,Individuals,1028
3,Family,1028
1,Couples,1029
2,Individuals,1029
3,Family,1029
1,Couples,1030
2,Individuals,1030
3,Family,1030
0,Group,1031
1,Couples,1031
2,Individuals,1031
0,Group,1032
1,Couples,1032
2,Individuals,1032
1,Couples,1033
2,Individuals,1033
3,Family,1033
0,Group,1034
2,Individuals,1034
3,Family,1034
2,Individuals,1035
1,Couples,1036
2,Individuals,1036
3,Family,1036
1,Couples,1038
2,Individuals,1038
3,Family,1038
1,Couples,1039
2,Individuals,1039
3,Family,1039
1,Couples,1040
2,Individuals,1040
1,Couples,1041
2,Individuals,1041
3,Family,1041
1,Couples,1042
2,Individuals,1042
0,Group,1043
1,Couples,1043
2,Individuals,1043
0,Group,1044
2,Individuals,1044
3,Family,1044
0,Group,1045
2,Individuals,1045
3,Family,1045
1,Couples,1046
2,Individuals,1046
3,Family,1046
2,Individuals,1047
2,Individuals,1048
1,Couples,1049
2,Individuals,1049
1,Couples,1050
2,Individuals,1050
3,Family,1050
2,Individuals,1051
1,Couples,1052
2,Individuals,1052
3,Family,1052
1,Couples,1053
2,Individuals,1053
3,Family,1053
0,Group,1054
1,Couples,1054
2,Individuals,1054
1,Couples,1055
2,Individuals,1055
3,Family,1055
1,Couples,1056
2,Individuals,1056
1,Couples,1057
2,Individuals,1057
3,Family,1057
1,Couples,1058
2,Individuals,1058
3,Family,1058
1,Couples,1059
2,Individuals,1059
3,Family,1059
2,Individuals,1060
2,Individuals,1061
0,Group,1062
1,Couples,1062
2,Individuals,1062
1,Couples,1064
2,Individuals,1064
0,Group,1065
2,Individuals,1065
1,Couples,1066
2,Individuals,1066
3,Family,1066
2,Individuals,1067
0,Group,1068
2,Individuals,1068
1,Couples,1069
2,Individuals,1069
3,Family,1069
2,Individuals,1070
2,Individuals,1071
1,Couples,1072
2,Individuals,1072
3,Family,1072
1,Couples,1073
2,Individuals,1073
2,Individuals,1075
1,Couples,1077
2,Individuals,1077
0,Group,1078
2,Individuals,1078
3,Family,1078
0,Group,1079
1,Couples,1079
2,Individuals,1079
1,Couples,1080
2,Individuals,1080
3,Family,1080
2,Individuals,1081
1,Couples,1082
2,Individuals,1082
3,Family,1082
1,Couples,1083
2,Individuals,1083
3,Family,1083
1,Couples,1084
2,Individuals,1084
3,Family,1084
0,Group,1085
2,Individuals,1085
3,Family,1085
2,Individuals,1086
2,Individuals,1087
1,Couples,1088
2,Individuals,1088
3,Family,1088
1,Couples,1089
2,Individuals,1089
3,Family,1089
1,Couples,1090
2,Individuals,1090
3,Family,1090
2,Individuals,1091
3,Family,1091
0,Group,1092
2,Individuals,1092
2,Individuals,1093
0,Group,1094
2,Individuals,1094
3,Family,1094
2,Individuals,1095
1,Couples,1096
2,Individuals,1096
3,Family,1096
2,Individuals,1097
2,Individuals,1098
1,Couples,1099
2,Individuals,1099
3,Family,1099
1,Couples,1100
2,Individuals,1100
3,Family,1100
1,Couples,1101
2,Individuals,1101
3,Family,1101
0,Group,1102
2,Individuals,1102
1,Couples,1103
2,Individuals,1103
3,Family,1103
2,Individuals,1104
3,Family,1104
1,Couples,1105
2,Individuals,1105
2,Individuals,1106
0,Group,1107
2,Individuals,1107
3,Family,1107
1,Couples,1108
2,Individuals,1108
3,Family,1108
0,Group,1109
1,Couples,1109
2,Individuals,1109
0,Group,1110
2,Individuals,1110
2,Individuals,1111
1,Couples,1112
2,Individuals,1112
3,Family,1112
1,Couples,1113
2,Individuals,1113
3,Family,1113
0,Group,1114
2,Individuals,1114
3,Family,1114
1,Couples,1115
2,Individuals,1115
1,Couples,1116
2,Individuals,1116
3,Family,1116
1,Couples,1118
2,Individuals,1118
3,Family,1118
2,Individuals,1119
1,Couples,1120
2,Individuals,1120
3,Family,1120
2,Individuals,1121
1,Couples,1122
2,Individuals,1122
1,Couples,1123
2,Individuals,1123
3,Family,1123
1,Couples,1124
2,Individuals,1124
3,Family,1124
0,Group,1125
1,Couples,1125
2,Individuals,1125
0,Group,1127
2,Individuals,1127
0,Group,1128
2,Individuals,1128
0,Group,1129
2,Individuals,1129
3,Family,1129
2,Individuals,1130
1,Couples,1131
2,Individuals,1131
1,Couples,1132
2,Individuals,1132
3,Family,1132
0,Group,1133
2,Individuals,1133
3,Family,1133
2,Individuals,1134
2,Individuals,1135
1,Couples,1136
2,Individuals,1136
3,Family,1136
2,Individuals,1137
1,Couples,1138
2,Individuals,1138
3,Family,1138
2,Individuals,1139
3,Family,1139
0,Group,1140
1,Couples,1140
2,Individuals,1140
2,Individuals,1142
3,Family,1142
0,Group,1143
1,Couples,1143
2,Individuals,1143
0,Group,1145
2,Individuals,1145
1,Couples,1147
2,Individuals,1147
0,Group,1148
2,Individuals,1148
3,Family,1148
1,Couples,1149
2,Individuals,1149
0,Group,1150
2,Individuals,1150
2,Individuals,1151
3,Family,1151
1,Couples,1152
2,Individuals,1152
3,Family,1152
1,Couples,1153
2,Individuals,1153
3,Family,1153
2,Individuals,1154
3,Family,1154
2,Individuals,1155
3,Family,1155
2,Individuals,1156
2,Individuals,1157
1,Couples,1158
2,Individuals,1158
3,Family,1158
1,Couples,1159
2,Individuals,1159
3,Family,1159
1,Couples,1160
2,Individuals,1160
3,Family,1160
1,Couples,1161
2,Individuals,1161
3,Family,1161
1,Couples,1162
2,Individuals,1162
0,Group,1163
1,Couples,1163
2,Individuals,1163
2,Individuals,1164
3,Family,1164
1,Couples,1165
3,Family,1165
0,Group,1166
2,Individuals,1166
3,Family,1166
0,Group,1167
1,Couples,1167
2,Individuals,1167
1,Couples,1168
2,Individuals,1168
1,Couples,1169
2,Individuals,1169
3,Family,1169
2,Individuals,1170
1,Couples,1171
2,Individuals,1171
3,Family,1171
1,Couples,1172
2,Individuals,1172
3,Family,1172
1,Couples,1173
2,Individuals,1173
3,Family,1173
1,Couples,1174
2,Individuals,1174
3,Family,1174
1,Couples,1175
2,Individuals,1175
3,Family,1175
0,Group,1176
1,Couples,1176
2,Individuals,1176
1,Couples,1177
2,Individuals,1177
3,Family,1177
0,Group,1178
2,Individuals,1178
3,Family,1178
1,Couples,1179
2,Individuals,1179
3,Family,1179
2,Individuals,1180
1,Couples,1181
2,Individuals,1181
3,Family,1181
2,Individuals,1182
0,Group,1183
1,Couples,1183
2,Individuals,1183
0,Group,1184
2,Individuals,1184
1,Couples,1185
2,Individuals,1185
3,Family,1185
0,Group,1186
2,Individuals,1186
3,Family,1186
2,Individuals,1187
3,Family,1187
1,Couples,1188
2,Individuals,1188
2,Individuals,1189
3,Family,1189
1,Couples,1190
2,Individuals,1190
2,Individuals,1191
0,Group,1192
2,Individuals,1192
3,Family,1192
0,Group,1193
1,Couples,1193
2,Individuals,1193
0,Group,1194
2,Individuals,1194
3,Family,1194
1,Couples,1195
3,Family,1195
1,Couples,1196
2,Individuals,1196
3,Family,1196
2,Individuals,1197
2,Individuals,1198
0,Group,1199
1,Couples,1199
2,Individuals,1199
2,Individuals,1200
0,Group,1201
2,Individuals,1201
1,Couples,1202
2,Individuals,1202
1,Couples,1203
2,Individuals,1203
3,Family,1203
1,Couples,1204
2,Individuals,1204
2,Individuals,1205
1,Couples,1206
2,Individuals,1206
3,Family,1206
2,Individuals,1207
2,Individuals,1208
1,Couples,1209
2,Individuals,1209
3,Family,1209
1,Couples,1210
2,Individuals,1210
2,Individuals,1212
2,Individuals,1213
1,Couples,1214
2,Individuals,1214
3,Family,1214
2,Individuals,1215
2,Individuals,1216
2,Individuals,1217
3,Family,1217
1,Couples,1218
2,Individuals,1218
3,Family,1218
1,Couples,1219
2,Individuals,1219
1,Couples,1220
2,Individuals,1220
3,Family,1220
1,Couples,1221
2,Individuals,1221
1,Couples,1222
2,Individuals,1222
1,Couples,1223
2,Individuals,1223
3,Family,1223
1,Couples,1224
2,Individuals,1224
3,Family,1224
2,Individuals,1225
0,Group,1226
1,Couples,1226
2,Individuals,1226
1,Couples,1227
2,Individuals,1227
2,Individuals,1228
3,Family,1228
0,Group,1229
2,Individuals,1229
1,Couples,1230
2,Individuals,1230
2,Individuals,1231
1,Couples,1232
2,Individuals,1232
1,Couples,1233
2,Individuals,1233
3,Family,1233
1,Couples,1234
2,Individuals,1234
3,Family,1234
1,Couples,1235
2,Individuals,1235
3,Family,1235
2,Individuals,1236
0,Group,1237
2,Individuals,1237
1,Couples,1238
2,Individuals,1238
3,Family,1238
0,Group,1239
1,Couples,1239
2,Individuals,1239
1,Couples,1240
2,Individuals,1240
3,Family,1240
1,Couples,1241
2,Individuals,1241
1,Couples,1243
2,Individuals,1243
3,Family,1243
1,Couples,1244
2,Individuals,1244
2,Individuals,1246
3,Family,1246
0,Group,1247
1,Couples,1247
2,Individuals,1247
1,Couples,1248
2,Individuals,1248
1,Couples,1249
2,Individuals,1249
1,Couples,1250
2,Individuals,1250
3,Family,1250
1,Couples,1251
2,Individuals,1251
3,Family,1251
2,Individuals,1252
1,Couples,1253
2,Individuals,1253
3,Family,1253
2,Individuals,1254
3,Family,1254
1,Couples,1255
2,Individuals,1255
0,Group,1256
2,Individuals,1256
0,Group,1257
1,Couples,1257
2,Individuals,1257
1,Couples,1258
2,Individuals,1258
1,Couples,1259
2,Individuals,1259
3,Family,1259
1,Couples,1261
2,Individuals,1261
3,Family,1261
1,Couples,1262
2,Individuals,1262
1,Couples,1263
2,Individuals,1263
3,Family,1263
1,Couples,1264
2,Individuals,1264
3,Family,1264
2,Individuals,1265
1,Couples,1266
2,Individuals,1266
2,Individuals,1267
2,Individuals,1268
0,Group,1269
2,Individuals,1269
3,Family,1269
1,Couples,1270
2,Individuals,1270
3,Family,1270
1,Couples,1271
2,Individuals,1271
3,Family,1271
0,Group,1272
2,Individuals,1272
3,Family,1272
1,Couples,1273
2,Individuals,1273
1,Couples,1274
2,Individuals,1274
3,Family,1274
2,Individuals,1275
2,Individuals,1276
1,Couples,1277
